geoid10,Crm Cd,count,Year
06037189907,745,1,2022
06037189907,761,3,2022
06037189907,821,1,2022
06037189907,860,1,2022
06037189907,888,3,2022
06037189907,900,2,2022
06037189907,901,4,2022
06037189907,930,2,2022
06037189907,940,1,2022
06037189907,946,2,2022
06037189907,956,2,2022
06037190101,121,1,2022
06037190101,210,22,2022
06037190101,220,3,2022
06037190101,230,28,2022
06037190101,236,7,2022
06037190101,310,14,2022
06037190101,330,21,2022
06037190101,331,8,2022
06037190101,341,36,2022
06037190101,343,6,2022
06037190101,350,3,2022
06037190101,351,1,2022
06037190101,352,3,2022
06037190101,354,17,2022
06037190101,410,1,2022
06037190101,420,7,2022
06037190101,434,1,2022
06037190101,438,1,2022
06037190101,440,48,2022
06037190101,442,32,2022
06037190101,480,6,2022
06037190101,510,23,2022
06037190101,522,2,2022
06037190101,623,1,2022
06037190101,624,54,2022
06037190101,625,5,2022
06037190101,626,35,2022
06037190101,648,1,2022
06037190101,661,2,2022
06037190101,662,3,2022
06037190101,664,1,2022
06037190101,666,1,2022
06037190101,668,11,2022
06037190101,740,22,2022
06037190101,745,6,2022
06037190101,761,5,2022
06037190101,806,1,2022
06037190101,813,1,2022
06037190101,815,1,2022
06037190101,820,2,2022
06037190101,860,2,2022
06037190101,886,1,2022
06037190101,888,9,2022
06037190101,900,1,2022
06037190101,901,3,2022
06037190101,930,9,2022
06037190101,932,1,2022
06037190101,940,1,2022
06037190101,943,1,2022
06037190101,946,2,2022
06037190101,956,10,2022
06037190102,121,2,2022
06037190102,210,30,2022
06037190102,220,3,2022
06037190102,230,29,2022
06037190102,236,4,2022
06037190102,310,14,2022
06037190102,330,50,2022
06037190102,331,7,2022
06037190102,341,19,2022
06037190102,343,1,2022
06037190102,350,3,2022
06037190102,352,7,2022
06037190102,354,17,2022
06037190102,420,11,2022
06037190102,440,33,2022
06037190102,442,5,2022
06037190102,480,6,2022
06037190102,510,19,2022
06037190102,522,1,2022
06037190102,624,49,2022
06037190102,625,3,2022
06037190102,626,19,2022
06037190102,648,1,2022
06037190102,662,1,2022
06037190102,664,2,2022
06037190102,668,2,2022
06037190102,740,26,2022
06037190102,745,6,2022
06037190102,761,5,2022
06037190102,815,2,2022
06037190102,821,2,2022
06037190102,860,4,2022
06037190102,886,1,2022
06037190102,888,7,2022
06037190102,890,1,2022
06037190102,900,3,2022
06037190102,901,2,2022
06037190102,910,1,2022
06037190102,921,1,2022
06037190102,930,8,2022
06037190102,932,1,2022
06037190102,946,1,2022
06037190102,956,3,2022
06037190201,121,1,2022
06037190201,210,24,2022
06037190201,220,1,2022
06037190201,230,32,2022
06037190201,236,3,2022
06037190201,237,1,2022
06037190201,310,15,2022
06037190201,330,28,2022
06037190201,331,7,2022
06037190201,341,27,2022
06037190201,343,1,2022
06037190201,352,27,2022
06037190201,354,12,2022
06037190201,420,7,2022
06037190201,437,1,2022
06037190201,440,31,2022
06037190201,442,3,2022
06037190201,480,1,2022
06037190201,510,24,2022
06037190201,520,3,2022
06037190201,623,3,2022
06037190201,624,49,2022
06037190201,625,4,2022
06037190201,626,25,2022
06037190201,661,1,2022
06037190201,668,1,2022
06037190201,740,39,2022
06037190201,745,9,2022
06037190201,761,6,2022
06037190201,813,1,2022
06037190201,815,1,2022
06037190201,820,1,2022
06037190201,845,1,2022
06037190201,860,3,2022
06037190201,886,1,2022
06037190201,890,7,2022
06037190201,903,1,2022
06037190201,910,1,2022
06037190201,930,6,2022
06037190201,946,2,2022
06037190201,956,5,2022
06037190202,121,5,2022
06037190202,210,45,2022
06037190202,220,6,2022
06037190202,230,51,2022
06037190202,231,1,2022
06037190202,236,10,2022
06037190202,310,35,2022
06037190202,330,61,2022
06037190202,331,13,2022
06037190202,341,63,2022
06037190202,343,4,2022
06037190202,350,14,2022
06037190202,352,50,2022
06037190202,354,38,2022
06037190202,420,14,2022
06037190202,434,1,2022
06037190202,437,1,2022
06037190202,438,1,2022
06037190202,440,65,2022
06037190202,442,12,2022
06037190202,480,11,2022
06037190202,510,41,2022
06037190202,520,1,2022
06037190202,522,1,2022
06037190202,622,3,2022
06037190202,623,8,2022
06037190202,624,110,2022
06037190202,625,8,2022
06037190202,626,26,2022
06037190202,647,4,2022
06037190202,648,3,2022
06037190202,649,2,2022
06037190202,660,1,2022
06037190202,662,5,2022
06037190202,664,4,2022
06037190202,668,1,2022
06037190202,740,62,2022
06037190202,745,15,2022
06037190202,753,2,2022
06037190202,755,6,2022
06037190202,761,20,2022
06037190202,762,1,2022
06037190202,763,1,2022
06037190202,813,1,2022
06037190202,815,1,2022
06037190202,845,2,2022
06037190202,860,8,2022
06037190202,886,3,2022
06037190202,888,44,2022
06037190202,890,6,2022
06037190202,900,2,2022
06037190202,901,1,2022
06037190202,928,1,2022
06037190202,930,15,2022
06037190202,932,1,2022
06037190202,940,1,2022
06037190202,943,1,2022
06037190202,946,5,2022
06037190202,949,1,2022
06037190202,951,3,2022
06037190202,956,7,2022
06037190302,121,3,2022
06037190302,210,9,2022
06037190302,220,1,2022
06037190302,230,6,2022
06037190302,236,3,2022
06037190302,310,16,2022
06037190302,320,1,2022
06037190302,330,11,2022
06037190302,331,14,2022
06037190302,341,13,2022
06037190302,343,5,2022
06037190302,350,1,2022
06037190302,352,1,2022
06037190302,354,22,2022
06037190302,420,14,2022
06037190302,434,1,2022
06037190302,440,32,2022
06037190302,442,25,2022
06037190302,480,2,2022
06037190302,510,11,2022
06037190302,522,2,2022
06037190302,622,1,2022
06037190302,624,13,2022
06037190302,625,2,2022
06037190302,626,21,2022
06037190302,649,2,2022
06037190302,662,5,2022
06037190302,664,1,2022
06037190302,740,11,2022
06037190302,745,7,2022
06037190302,761,3,2022
06037190302,850,1,2022
06037190302,888,4,2022
06037190302,890,1,2022
06037190302,902,1,2022
06037190302,930,2,2022
06037190302,946,1,2022
06037190302,956,3,2022
06037190303,110,1,2022
06037190303,121,2,2022
06037190303,210,11,2022
06037190303,220,3,2022
06037190303,230,14,2022
06037190303,235,1,2022
06037190303,310,8,2022
06037190303,330,5,2022
06037190303,331,6,2022
06037190303,341,11,2022
06037190303,352,1,2022
06037190303,354,7,2022
06037190303,420,2,2022
06037190303,440,13,2022
06037190303,442,5,2022
06037190303,480,1,2022
06037190303,510,8,2022
06037190303,522,1,2022
06037190303,624,11,2022
06037190303,625,1,2022
06037190303,626,6,2022
06037190303,662,2,2022
06037190303,740,8,2022
06037190303,745,1,2022
06037190303,755,1,2022
06037190303,761,2,2022
06037190303,821,1,2022
06037190303,845,1,2022
06037190303,886,1,2022
06037190303,930,1,2022
06037190303,946,1,2022
06037190303,956,3,2022
06037190401,210,24,2022
06037190401,220,2,2022
06037190401,230,11,2022
06037190401,231,1,2022
06037190401,236,2,2022
06037190401,310,8,2022
06037190401,330,16,2022
06037190401,331,12,2022
06037190401,341,11,2022
06037190401,343,1,2022
06037190401,350,1,2022
06037190401,352,4,2022
06037190401,354,15,2022
06037190401,410,1,2022
06037190401,420,12,2022
06037190401,440,29,2022
06037190401,442,50,2022
06037190401,480,1,2022
06037190401,510,21,2022
06037190401,522,1,2022
06037190401,624,29,2022
06037190401,626,13,2022
06037190401,649,1,2022
06037190401,662,4,2022
06037190401,664,2,2022
06037190401,740,18,2022
06037190401,745,3,2022
06037190401,761,6,2022
06037190401,762,1,2022
06037190401,763,1,2022
06037190401,850,1,2022
06037190401,860,4,2022
06037190401,888,1,2022
06037190401,930,5,2022
06037190401,946,2,2022
06037190401,951,1,2022
06037190401,956,9,2022
06037190402,330,1,2022
06037190402,331,1,2022
06037190402,354,2,2022
06037190402,510,4,2022
06037190402,520,1,2022
06037190402,740,1,2022
06037190402,745,1,2022
06037190402,901,1,2022
06037190510,121,1,2022
06037190510,210,31,2022
06037190510,220,4,2022
06037190510,230,25,2022
06037190510,236,6,2022
06037190510,310,17,2022
06037190510,330,47,2022
06037190510,331,18,2022
06037190510,341,18,2022
06037190510,343,2,2022
06037190510,350,2,2022
06037190510,354,24,2022
06037190510,420,14,2022
06037190510,437,1,2022
06037190510,440,27,2022
06037190510,442,5,2022
06037190510,480,4,2022
06037190510,510,48,2022
06037190510,520,1,2022
06037190510,522,1,2022
06037190510,623,1,2022
06037190510,624,44,2022
06037190510,625,6,2022
06037190510,626,18,2022
06037190510,662,2,2022
06037190510,664,1,2022
06037190510,670,1,2022
06037190510,740,35,2022
06037190510,745,8,2022
06037190510,761,15,2022
06037190510,815,1,2022
06037190510,820,1,2022
06037190510,850,1,2022
06037190510,860,4,2022
06037190510,888,12,2022
06037190510,890,1,2022
06037190510,900,4,2022
06037190510,901,4,2022
06037190510,903,5,2022
06037190510,922,1,2022
06037190510,930,14,2022
06037190510,940,1,2022
06037190510,946,4,2022
06037190510,956,2,2022
06037190520,210,4,2022
06037190520,220,1,2022
06037190520,230,3,2022
06037190520,236,1,2022
06037190520,310,5,2022
06037190520,330,5,2022
06037190520,331,2,2022
06037190520,341,6,2022
06037190520,350,1,2022
06037190520,354,14,2022
06037190520,420,7,2022
06037190520,440,12,2022
06037190520,442,2,2022
06037190520,480,3,2022
06037190520,510,8,2022
06037190520,624,4,2022
06037190520,626,8,2022
06037190520,627,1,2022
06037190520,648,1,2022
06037190520,662,1,2022
06037190520,740,6,2022
06037190520,745,6,2022
06037190520,761,3,2022
06037190520,815,1,2022
06037190520,860,1,2022
06037190520,886,1,2022
06037190520,888,2,2022
06037190520,901,5,2022
06037190520,930,2,2022
06037190520,946,1,2022
06037190520,956,2,2022
06037190701,121,5,2022
06037190701,210,71,2022
06037190701,220,10,2022
06037190701,230,96,2022
06037190701,236,6,2022
06037190701,237,1,2022
06037190701,251,6,2022
06037190701,310,46,2022
06037190701,320,1,2022
06037190701,330,187,2022
06037190701,331,19,2022
06037190701,341,78,2022
06037190701,343,4,2022
06037190701,350,11,2022
06037190701,352,65,2022
06037190701,354,44,2022
06037190701,410,1,2022
06037190701,420,13,2022
06037190701,437,4,2022
06037190701,438,1,2022
06037190701,440,87,2022
06037190701,442,10,2022
06037190701,480,4,2022
06037190701,510,57,2022
06037190701,520,1,2022
06037190701,522,1,2022
06037190701,622,4,2022
06037190701,623,15,2022
06037190701,624,125,2022
06037190701,625,6,2022
06037190701,626,36,2022
06037190701,647,1,2022
06037190701,648,2,2022
06037190701,649,1,2022
06037190701,662,6,2022
06037190701,664,2,2022
06037190701,666,1,2022
06037190701,668,5,2022
06037190701,740,66,2022
06037190701,745,6,2022
06037190701,753,1,2022
06037190701,755,1,2022
06037190701,761,12,2022
06037190701,762,2,2022
06037190701,763,1,2022
06037190701,805,1,2022
06037190701,810,1,2022
06037190701,815,2,2022
06037190701,820,2,2022
06037190701,821,1,2022
06037190701,822,2,2022
06037190701,840,1,2022
06037190701,850,2,2022
06037190701,860,3,2022
06037190701,882,1,2022
06037190701,886,3,2022
06037190701,888,17,2022
06037190701,890,4,2022
06037190701,900,3,2022
06037190701,901,2,2022
06037190701,906,1,2022
06037190701,910,1,2022
06037190701,930,17,2022
06037190701,940,2,2022
06037190701,943,1,2022
06037190701,946,2,2022
06037190701,950,1,2022
06037190701,951,1,2022
06037190701,956,7,2022
06037190702,121,1,2022
06037190702,210,6,2022
06037190702,220,2,2022
06037190702,230,9,2022
06037190702,310,10,2022
06037190702,330,4,2022
06037190702,331,5,2022
06037190702,341,4,2022
06037190702,352,1,2022
06037190702,354,7,2022
06037190702,420,6,2022
06037190702,440,5,2022
06037190702,510,12,2022
06037190702,520,1,2022
06037190702,624,10,2022
06037190702,626,4,2022
06037190702,648,1,2022
06037190702,662,1,2022
06037190702,664,1,2022
06037190702,740,5,2022
06037190702,761,3,2022
06037190702,763,1,2022
06037190702,860,2,2022
06037190702,890,1,2022
06037190702,900,2,2022
06037190702,901,2,2022
06037190702,903,2,2022
06037190702,910,1,2022
06037190702,930,1,2022
06037190702,956,1,2022
06037190801,110,2,2022
06037190801,210,9,2022
06037190801,220,3,2022
06037190801,230,21,2022
06037190801,231,1,2022
06037190801,236,3,2022
06037190801,310,15,2022
06037190801,330,22,2022
06037190801,331,14,2022
06037190801,341,12,2022
06037190801,352,3,2022
06037190801,354,16,2022
06037190801,420,7,2022
06037190801,434,1,2022
06037190801,437,1,2022
06037190801,440,23,2022
06037190801,480,5,2022
06037190801,510,30,2022
06037190801,624,41,2022
06037190801,626,18,2022
06037190801,627,1,2022
06037190801,648,1,2022
06037190801,649,1,2022
06037190801,662,1,2022
06037190801,664,1,2022
06037190801,740,25,2022
06037190801,745,10,2022
06037190801,753,1,2022
06037190801,761,3,2022
06037190801,762,3,2022
06037190801,815,3,2022
06037190801,845,1,2022
06037190801,850,1,2022
06037190801,860,2,2022
06037190801,888,7,2022
06037190801,890,1,2022
06037190801,900,2,2022
06037190801,901,3,2022
06037190801,910,1,2022
06037190801,930,8,2022
06037190801,946,3,2022
06037190801,956,4,2022
06037190802,110,1,2022
06037190802,121,2,2022
06037190802,210,4,2022
06037190802,230,6,2022
06037190802,231,1,2022
06037190802,236,1,2022
06037190802,310,10,2022
06037190802,320,1,2022
06037190802,330,18,2022
06037190802,331,5,2022
06037190802,341,20,2022
06037190802,350,2,2022
06037190802,351,1,2022
06037190802,352,8,2022
06037190802,354,21,2022
06037190802,420,6,2022
06037190802,440,17,2022
06037190802,441,1,2022
06037190802,480,1,2022
06037190802,510,21,2022
06037190802,520,1,2022
06037190802,623,2,2022
06037190802,624,26,2022
06037190802,626,15,2022
06037190802,649,2,2022
06037190802,653,1,2022
06037190802,661,1,2022
06037190802,668,1,2022
06037190802,740,20,2022
06037190802,745,7,2022
06037190802,755,1,2022
06037190802,756,1,2022
06037190802,810,1,2022
06037190802,812,1,2022
06037190802,815,1,2022
06037190802,821,1,2022
06037190802,860,3,2022
06037190802,888,7,2022
06037190802,900,2,2022
06037190802,901,2,2022
06037190802,910,1,2022
06037190802,930,4,2022
06037190802,946,4,2022
06037190802,950,1,2022
06037190802,951,1,2022
06037190802,956,7,2022
06037190901,110,3,2022
06037190901,121,3,2022
06037190901,210,8,2022
06037190901,220,6,2022
06037190901,230,26,2022
06037190901,236,2,2022
06037190901,237,1,2022
06037190901,310,14,2022
06037190901,320,1,2022
06037190901,330,14,2022
06037190901,331,6,2022
06037190901,341,13,2022
06037190901,347,1,2022
06037190901,350,1,2022
06037190901,352,5,2022
06037190901,354,30,2022
06037190901,420,16,2022
06037190901,439,1,2022
06037190901,440,26,2022
06037190901,442,1,2022
06037190901,510,30,2022
06037190901,522,2,2022
06037190901,624,44,2022
06037190901,625,2,2022
06037190901,626,12,2022
06037190901,627,2,2022
06037190901,647,1,2022
06037190901,649,2,2022
06037190901,662,3,2022
06037190901,666,1,2022
06037190901,740,24,2022
06037190901,745,7,2022
06037190901,753,3,2022
06037190901,761,2,2022
06037190901,762,1,2022
06037190901,812,1,2022
06037190901,815,2,2022
06037190901,860,1,2022
06037190901,886,1,2022
06037190901,888,1,2022
06037190901,890,1,2022
06037190901,900,3,2022
06037190901,901,1,2022
06037190901,922,1,2022
06037190901,930,13,2022
06037190901,946,2,2022
06037190901,956,3,2022
06037190902,122,1,2022
06037190902,210,17,2022
06037190902,220,4,2022
06037190902,230,16,2022
06037190902,236,5,2022
06037190902,237,2,2022
06037190902,310,7,2022
06037190902,320,2,2022
06037190902,330,29,2022
06037190902,331,9,2022
06037190902,341,9,2022
06037190902,343,1,2022
06037190902,350,1,2022
06037190902,352,2,2022
06037190902,354,27,2022
06037190902,420,15,2022
06037190902,440,14,2022
06037190902,442,3,2022
06037190902,480,6,2022
06037190902,510,36,2022
06037190902,624,28,2022
06037190902,626,21,2022
06037190902,649,2,2022
06037190902,662,1,2022
06037190902,664,3,2022
06037190902,740,28,2022
06037190902,745,10,2022
06037190902,755,1,2022
06037190902,761,2,2022
06037190902,763,1,2022
06037190902,820,2,2022
06037190902,860,1,2022
06037190902,888,5,2022
06037190902,890,3,2022
06037190902,901,6,2022
06037190902,903,1,2022
06037190902,930,7,2022
06037190902,940,1,2022
06037190902,946,1,2022
06037190902,956,4,2022
06037191000,110,4,2022
06037191000,121,6,2022
06037191000,122,2,2022
06037191000,210,32,2022
06037191000,220,8,2022
06037191000,230,72,2022
06037191000,231,1,2022
06037191000,236,13,2022
06037191000,251,1,2022
06037191000,310,35,2022
06037191000,320,4,2022
06037191000,330,55,2022
06037191000,331,9,2022
06037191000,341,74,2022
06037191000,350,6,2022
06037191000,352,67,2022
06037191000,354,52,2022
06037191000,420,13,2022
06037191000,433,3,2022
06037191000,440,68,2022
06037191000,441,1,2022
06037191000,442,4,2022
06037191000,480,13,2022
06037191000,510,57,2022
06037191000,520,2,2022
06037191000,623,3,2022
06037191000,624,112,2022
06037191000,625,5,2022
06037191000,626,31,2022
06037191000,627,1,2022
06037191000,647,2,2022
06037191000,648,6,2022
06037191000,649,1,2022
06037191000,653,1,2022
06037191000,662,4,2022
06037191000,664,3,2022
06037191000,668,7,2022
06037191000,740,77,2022
06037191000,745,14,2022
06037191000,761,18,2022
06037191000,762,2,2022
06037191000,805,1,2022
06037191000,813,1,2022
06037191000,815,5,2022
06037191000,820,1,2022
06037191000,821,1,2022
06037191000,850,2,2022
06037191000,860,8,2022
06037191000,886,1,2022
06037191000,888,24,2022
06037191000,890,1,2022
06037191000,900,4,2022
06037191000,901,7,2022
06037191000,903,2,2022
06037191000,922,1,2022
06037191000,930,19,2022
06037191000,940,1,2022
06037191000,943,1,2022
06037191000,946,6,2022
06037191000,956,11,2022
06037191110,121,2,2022
06037191110,210,16,2022
06037191110,220,1,2022
06037191110,230,10,2022
06037191110,236,1,2022
06037191110,310,8,2022
06037191110,320,1,2022
06037191110,330,15,2022
06037191110,331,10,2022
06037191110,341,10,2022
06037191110,343,14,2022
06037191110,350,4,2022
06037191110,352,1,2022
06037191110,354,30,2022
06037191110,420,7,2022
06037191110,440,18,2022
06037191110,441,2,2022
06037191110,442,78,2022
06037191110,480,6,2022
06037191110,510,22,2022
06037191110,624,41,2022
06037191110,625,3,2022
06037191110,626,10,2022
06037191110,662,2,2022
06037191110,668,3,2022
06037191110,740,16,2022
06037191110,745,5,2022
06037191110,753,1,2022
06037191110,761,3,2022
06037191110,762,2,2022
06037191110,813,1,2022
06037191110,815,1,2022
06037191110,845,1,2022
06037191110,860,1,2022
06037191110,888,7,2022
06037191110,930,6,2022
06037191110,943,1,2022
06037191110,946,1,2022
06037191110,956,1,2022
06037191120,210,9,2022
06037191120,220,1,2022
06037191120,230,16,2022
06037191120,236,2,2022
06037191120,237,1,2022
06037191120,310,4,2022
06037191120,320,1,2022
06037191120,330,10,2022
06037191120,331,8,2022
06037191120,341,6,2022
06037191120,350,2,2022
06037191120,354,16,2022
06037191120,420,9,2022
06037191120,440,9,2022
06037191120,442,5,2022
06037191120,480,2,2022
06037191120,510,15,2022
06037191120,520,1,2022
06037191120,624,15,2022
06037191120,625,2,2022
06037191120,626,9,2022
06037191120,649,1,2022
06037191120,662,2,2022
06037191120,664,2,2022
06037191120,668,1,2022
06037191120,740,17,2022
06037191120,745,7,2022
06037191120,753,1,2022
06037191120,886,1,2022
06037191120,890,1,2022
06037191120,900,1,2022
06037191120,901,1,2022
06037191120,902,1,2022
06037191120,930,12,2022
06037191120,943,1,2022
06037191120,946,1,2022
06037191120,956,2,2022
06037191201,121,3,2022
06037191201,210,26,2022
06037191201,220,3,2022
06037191201,230,36,2022
06037191201,235,1,2022
06037191201,236,1,2022
06037191201,310,16,2022
06037191201,320,1,2022
06037191201,330,18,2022
06037191201,331,10,2022
06037191201,341,19,2022
06037191201,343,2,2022
06037191201,350,1,2022
06037191201,354,13,2022
06037191201,420,20,2022
06037191201,440,36,2022
06037191201,442,49,2022
06037191201,480,3,2022
06037191201,510,26,2022
06037191201,520,1,2022
06037191201,522,1,2022
06037191201,623,4,2022
06037191201,624,84,2022
06037191201,625,7,2022
06037191201,626,7,2022
06037191201,627,1,2022
06037191201,648,4,2022
06037191201,649,1,2022
06037191201,654,1,2022
06037191201,662,2,2022
06037191201,666,1,2022
06037191201,668,1,2022
06037191201,740,40,2022
06037191201,745,8,2022
06037191201,761,6,2022
06037191201,815,2,2022
06037191201,821,2,2022
06037191201,860,4,2022
06037191201,886,1,2022
06037191201,888,16,2022
06037191201,890,1,2022
06037191201,900,1,2022
06037191201,901,1,2022
06037191201,930,24,2022
06037191201,932,1,2022
06037191201,940,1,2022
06037191201,946,2,2022
06037191201,956,4,2022
06037191203,110,1,2022
06037191203,121,1,2022
06037191203,210,2,2022
06037191203,220,1,2022
06037191203,230,6,2022
06037191203,236,4,2022
06037191203,310,11,2022
06037191203,320,1,2022
06037191203,330,6,2022
06037191203,331,6,2022
06037191203,341,7,2022
06037191203,354,13,2022
06037191203,410,1,2022
06037191203,420,3,2022
06037191203,440,10,2022
06037191203,441,1,2022
06037191203,510,11,2022
06037191203,624,5,2022
06037191203,626,7,2022
06037191203,648,1,2022
06037191203,662,3,2022
06037191203,740,11,2022
06037191203,745,8,2022
06037191203,761,2,2022
06037191203,763,1,2022
06037191203,888,1,2022
06037191203,920,1,2022
06037191203,930,4,2022
06037191203,956,1,2022
06037191204,210,2,2022
06037191204,230,6,2022
06037191204,310,3,2022
06037191204,320,2,2022
06037191204,330,4,2022
06037191204,331,3,2022
06037191204,341,4,2022
06037191204,354,4,2022
06037191204,420,2,2022
06037191204,433,1,2022
06037191204,440,5,2022
06037191204,510,8,2022
06037191204,624,4,2022
06037191204,626,4,2022
06037191204,664,1,2022
06037191204,740,1,2022
06037191204,761,1,2022
06037191204,886,4,2022
06037191204,930,2,2022
06037191204,932,2,2022
06037191204,946,2,2022
06037191301,110,1,2022
06037191301,121,1,2022
06037191301,210,9,2022
06037191301,220,1,2022
06037191301,230,12,2022
06037191301,236,2,2022
06037191301,310,12,2022
06037191301,330,8,2022
06037191301,331,9,2022
06037191301,341,10,2022
06037191301,350,1,2022
06037191301,352,2,2022
06037191301,354,5,2022
06037191301,420,4,2022
06037191301,440,8,2022
06037191301,480,2,2022
06037191301,510,17,2022
06037191301,520,1,2022
06037191301,623,2,2022
06037191301,624,14,2022
06037191301,626,7,2022
06037191301,648,1,2022
06037191301,649,1,2022
06037191301,662,1,2022
06037191301,664,1,2022
06037191301,740,15,2022
06037191301,745,5,2022
06037191301,761,4,2022
06037191301,812,1,2022
06037191301,886,1,2022
06037191301,888,5,2022
06037191301,901,1,2022
06037191301,930,6,2022
06037191301,946,2,2022
06037191301,956,2,2022
06037191302,121,1,2022
06037191302,122,1,2022
06037191302,210,13,2022
06037191302,220,1,2022
06037191302,230,12,2022
06037191302,236,2,2022
06037191302,237,1,2022
06037191302,310,11,2022
06037191302,330,20,2022
06037191302,331,5,2022
06037191302,341,14,2022
06037191302,343,3,2022
06037191302,350,1,2022
06037191302,352,1,2022
06037191302,354,6,2022
06037191302,420,3,2022
06037191302,440,15,2022
06037191302,442,13,2022
06037191302,480,3,2022
06037191302,510,15,2022
06037191302,623,1,2022
06037191302,624,16,2022
06037191302,626,11,2022
06037191302,648,1,2022
06037191302,664,1,2022
06037191302,740,14,2022
06037191302,745,7,2022
06037191302,753,2,2022
06037191302,755,1,2022
06037191302,761,4,2022
06037191302,762,1,2022
06037191302,850,2,2022
06037191302,886,1,2022
06037191302,888,1,2022
06037191302,900,1,2022
06037191302,930,7,2022
06037191302,956,4,2022
06037191410,210,5,2022
06037191410,220,1,2022
06037191410,230,5,2022
06037191410,236,5,2022
06037191410,310,3,2022
06037191410,330,4,2022
06037191410,331,3,2022
06037191410,341,4,2022
06037191410,352,9,2022
06037191410,354,15,2022
06037191410,420,4,2022
06037191410,421,1,2022
06037191410,434,1,2022
06037191410,440,10,2022
06037191410,510,13,2022
06037191410,623,1,2022
06037191410,624,14,2022
06037191410,625,1,2022
06037191410,626,14,2022
06037191410,627,1,2022
06037191410,648,1,2022
06037191410,740,11,2022
06037191410,745,3,2022
06037191410,761,3,2022
06037191410,812,1,2022
06037191410,813,1,2022
06037191410,815,1,2022
06037191410,820,1,2022
06037191410,886,2,2022
06037191410,888,1,2022
06037191410,900,2,2022
06037191410,901,7,2022
06037191410,902,2,2022
06037191410,920,2,2022
06037191410,930,8,2022
06037191410,946,1,2022
06037191410,956,2,2022
06037191420,110,1,2022
06037191420,121,1,2022
06037191420,210,5,2022
06037191420,230,12,2022
06037191420,231,1,2022
06037191420,236,2,2022
06037191420,310,14,2022
06037191420,330,18,2022
06037191420,331,7,2022
06037191420,341,4,2022
06037191420,352,2,2022
06037191420,354,11,2022
06037191420,420,8,2022
06037191420,440,9,2022
06037191420,442,1,2022
06037191420,474,1,2022
06037191420,480,1,2022
06037191420,510,21,2022
06037191420,520,1,2022
06037191420,522,1,2022
06037191420,624,15,2022
06037191420,626,1,2022
06037191420,627,2,2022
06037191420,740,12,2022
06037191420,745,6,2022
06037191420,761,3,2022
06037191420,810,1,2022
06037191420,860,1,2022
06037191420,900,1,2022
06037191420,901,2,2022
06037191420,930,4,2022
06037191420,946,1,2022
06037191420,956,3,2022
06037191500,110,1,2022
06037191500,121,1,2022
06037191500,210,16,2022
06037191500,220,1,2022
06037191500,230,13,2022
06037191500,236,8,2022
06037191500,237,2,2022
06037191500,310,14,2022
06037191500,330,9,2022
06037191500,331,11,2022
06037191500,341,3,2022
06037191500,350,1,2022
06037191500,354,32,2022
06037191500,420,6,2022
06037191500,440,17,2022
06037191500,480,1,2022
06037191500,510,30,2022
06037191500,520,1,2022
06037191500,623,2,2022
06037191500,624,24,2022
06037191500,625,2,2022
06037191500,626,24,2022
06037191500,662,3,2022
06037191500,664,1,2022
06037191500,740,19,2022
06037191500,745,10,2022
06037191500,761,6,2022
06037191500,810,1,2022
06037191500,821,1,2022
06037191500,850,1,2022
06037191500,860,2,2022
06037191500,886,2,2022
06037191500,888,11,2022
06037191500,900,1,2022
06037191500,901,5,2022
06037191500,930,6,2022
06037191500,946,2,2022
06037191500,956,2,2022
06037191610,110,1,2022
06037191610,121,1,2022
06037191610,210,8,2022
06037191610,220,1,2022
06037191610,230,10,2022
06037191610,236,3,2022
06037191610,310,9,2022
06037191610,320,1,2022
06037191610,330,5,2022
06037191610,331,10,2022
06037191610,341,7,2022
06037191610,354,11,2022
06037191610,420,11,2022
06037191610,434,1,2022
06037191610,437,1,2022
06037191610,440,11,2022
06037191610,441,1,2022
06037191610,480,2,2022
06037191610,510,24,2022
06037191610,624,28,2022
06037191610,625,1,2022
06037191610,626,9,2022
06037191610,649,1,2022
06037191610,662,2,2022
06037191610,740,15,2022
06037191610,745,7,2022
06037191610,761,5,2022
06037191610,813,1,2022
06037191610,814,1,2022
06037191610,815,2,2022
06037191610,822,1,2022
06037191610,860,1,2022
06037191610,888,2,2022
06037191610,900,1,2022
06037191610,901,4,2022
06037191610,930,11,2022
06037191610,946,2,2022
06037191610,956,3,2022
06037191620,121,3,2022
06037191620,210,4,2022
06037191620,230,12,2022
06037191620,235,1,2022
06037191620,236,5,2022
06037191620,310,9,2022
06037191620,330,5,2022
06037191620,331,9,2022
06037191620,341,2,2022
06037191620,350,1,2022
06037191620,352,2,2022
06037191620,354,22,2022
06037191620,420,10,2022
06037191620,440,10,2022
06037191620,510,20,2022
06037191620,624,18,2022
06037191620,626,11,2022
06037191620,627,1,2022
06037191620,662,1,2022
06037191620,740,12,2022
06037191620,745,7,2022
06037191620,753,1,2022
06037191620,761,1,2022
06037191620,812,1,2022
06037191620,813,1,2022
06037191620,860,1,2022
06037191620,900,1,2022
06037191620,901,1,2022
06037191620,930,3,2022
06037191620,956,1,2022
06037191710,210,7,2022
06037191710,220,1,2022
06037191710,230,9,2022
06037191710,236,2,2022
06037191710,310,8,2022
06037191710,330,8,2022
06037191710,331,10,2022
06037191710,341,2,2022
06037191710,354,16,2022
06037191710,420,4,2022
06037191710,440,4,2022
06037191710,442,1,2022
